,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
3182,235 Grandravine Dr 1204 | Apartment For Sale,W5087917,for sale,Residential Apartment,12,20210118,,,"359,800",2,1,0,800-899,N,Exclusive,None,608.2,"Gorgeous Renovated Corner Unit, 2 Bedrooms And 1 Bathroom, In A Well Maintained Building! Newer Kitchen With New Quartz Counter Top In Place, En-Suite  Washer And Dryer  Updated Bathroom, Updated Bathroom, Lots Of Space, Close To Many Amenities, Parking, Locker. Gym, Sauna, Library. Ttc In Front Of The Building, Community Centers And Very Quiet Location! Stove, Fridge, Washer, Dryer, Existing Elf's &amp; Window Covers.""",https://www.realmaster.com/en/toronto-on/235-grandravine-dr/1204-glenfield-jane-heights-TRBW5087917?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"1204 235 Grandravine Dr, Toronto, Ontario, M3N1J2"
3183,11 Wincott Dr 1215 | Apartment For Sale,W5087815,for sale,Residential Apartment,12,20210118,,,"518,888",2,1,0,1000-1199,E,Exclusive297,None,694.61,"Gorgeously Finished Condo. Shows 11/10! 2 Bed+Den. 1 Bathroom. 1 Parking. Close To Groceries, Restaurants, Hwy 401, Ttc.  Just Move In! Safe, Secure Building With Security On Site. Multiple Scenic 12th Storey Views (Windows On Both Ends!!) Cn Tower View!  Privacy Galore = Corner/End Unit!! Amenities: Pool, Party Rm, Gym, Basketball Court &amp; Much More! Fridge, Stove, Dishwasher, Hood, Microwave, Centre Island. All Window Coverings And Light Fixtures As Shown/Seen.""",https://www.realmaster.com/en/toronto-on/11-wincott-dr/1215-kingsview-village-the-westway-TRBW5087815?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"1215 11 Wincott Dr, Toronto, Ontario, M9R2R9"
3184,2045 Lake Shore Blvd 911 | Apartment For Sale,W5087809,for sale,Residential Apartment,11,20210118,,,"759,999",1,1,0,900-999,Ne,Owned77,Owned,965.63,"Luxury Unit And Building Filled With 5-Star Amenities. Located On The Shores Of Lake Ontario. The Palace Pier Voted #1 Condo Residence In 2020. 920 Sqft 1 Bedroom With New Floors, S/S Appliances, Large Balcony, Beautiful Sunsets. Valet Parking, Shuttle Bus To Downtown, Gourmet Restaurant, Spa, Tennis, And Much More. 1 Parking And Locker Included. S/S Fridge, S/S Stove, S/S Dishwasher, New Washer &amp; Dryer, All Electric Light Fixtures, Ensuite Storage As Well As Locker. Maintenance Fees Include All Utilities. All Furniture Negotiable.""",https://www.realmaster.com/en/toronto-on/2045-lake-shore-blvd/911-mimico-TRBW5087809?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"911 2045 Lake Shore Blvd, Toronto, Ontario, M8V2Z6"
3185,2118 Bloor St W 404 | Apartment For Sale,W5076608,for sale,Residential Apartment,4,20210106,,,"1,000,000",2,2,0,900-999,Se,Owned,Owned,785,"For More Info Click Multimedia - New Build Executive Corner Suite In A Fantastic Location Overlooking High Park. Vews Of The Cn Tower, And The Highest Quality Finishes, This Suite Stands Out From The Rest! Custom Lutron Smart Motorized Blinds And Lighting, Upgraded Flooring And Appliances, And Much More. A+ Building And Location. - For More Info Click Multimedia """,https://www.realmaster.com/en/toronto-on/2118-bloor-st-w/404-high-park-north-TRBW5076608?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"404 2118 Bloor St W, Toronto, Ontario, M6S0A6"
3186,99 Harbour Sq 3312 | Apartment For Sale,C5087837,for sale,Residential Apartment,32,20210118,,,"1,590,000",2,2,0,1200-1399,Sw,Owned65,Owned,1034,"Spectacular High Floor Lake And City Views Rarely Available At Quay. Live At One Of The Harbourfront's Best Located And Managed Buildings!!! 2 Bedrooms And 2 Bathrooms Unit, Spectacular With Floor To Ceiling Windows.  Steps To Transit, Restaurants, Sugar Beech, Waterfront Trails, Financial &amp; St. Lawrence Market District. All Existing Appliances Inclouded Just Move In And Enjoy A+++Lifestyle, Gym, Indoor/Outdoor Pool, 24/7 Concierge/ Security, Private Restaurant &amp; Licenced Lounge. Shuttle Bus, Steps To Te Covered Path System""",https://www.realmaster.com/en/toronto-on/99-harbour-sq/3312-waterfront-communities-c1-TRBC5087837?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"3312 99 Harbour Sq, Toronto, Ontario, M5J2H2"
3187,330 Richmond St W 808 | Apartment For Sale,C5087658,for sale,Residential Apartment,7,20210118,,,"699,000",1,1,0,600-699,N,None,Owned,387.35,"Location! Featuring A Walk And Transit Score Of 100%. Brand New Modern Large 1 Bedroom Suite Located In The Heart Of The City - 635 Sqft. This Greenpark Built Development Boasts A Very Functional Open Concept Layout With Hardwood T/O &amp; 9' Ceilings. Open Balcony Provides Stunning Views! Beautiful Modern Kitchen With Quartz Counter Tops, Back Splash, Upper Cabinets &amp; S/S Appliances. Enjoy The Convenience Of Being In The City's Entertainment District Connect Directly To Queen W &amp; Financial/Fashion Districts. Steps To Transit, Ryerson &amp; Uoft. Great For Owning Or Investment! 5 Star Amenities: 24/7 Concierge, Rooftop Pool &amp; Terrace, Fitness Centre, Theatre &amp; Games Room. Locker Included!""",https://www.realmaster.com/en/toronto-on/330-richmond-st-w/808-waterfront-communities-c1-TRBC5087658?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"808 330 Richmond St W, Toronto, Ontario, M5V1X2"
3188,36 Lisgar St 223 | Apartment For Sale,C5087424,for sale,Residential Apartment,20,20210118,,,"730,400",2,2,0,800-899,W,None,None,634.82,"Available For Sale In The Heart Of Queen Street Is This Spacious With 12 Foot Ceiling, 2 Bdr 2Bath Condo With Skyline View . Convenient 24 Hour Concierge, Streetcar At Your Doorstep As Well As Restaurants, Nightlife, Bars, Boutique Shops. Move In Now! Parking Available For $37,000. Fridge, Stove, B/I Microwave, Dishwasher, Washer, Dryer""",https://www.realmaster.com/en/toronto-on/36-lisgar-st/223-little-portugal-TRBC5087424?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"223 36 Lisgar St, Toronto, Ontario, M6J3G2"
3189,36 Lisgar St 223 | Apartment For Sale,C5087422,for sale,Residential Apartment,20,20210118,,,"730,400",2,2,0,800-899,W,None,None,634.82,"Available For Sale In The Heart Of Queen Street Is This Spacious With 12 Foot Ceiling, 2 Bdr 2Bath Condo With Skyline View . Convenient 24 Hour Concierge, Streetcar At Your Doorstep As Well As Restaurants, Nightlife, Bars, Boutique Shops. Move In Now! Parking Available For $37,000. Fridge, Stove, B/I Microwave, Dishwasher, Washer, Dryer""",https://www.realmaster.com/en/toronto-on/36-lisgar-st/223-little-portugal-TRBC5087422?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"223 36 Lisgar St, Toronto, Ontario, M6J3G2"
3190,18 Hillcrest Ave Ph204 | Apartment For Sale,C5087290,for sale,Residential Apartment,22,20210118,,,"788,000",2,2,0,800-899,E,Owned27,Owned,550.22,"Prime Location! Amazing 2 Bedrooms 2 Washrooms Corner Unit, Ideal And Functional Layout, Unobstructed East Views, Low Maintenance Fee, P1 Parking, Direct Underground Access To Subway, Lob-Laws, Cineplex. Famous School Zone: Earl Haig Ss &amp; Mckee Ps. 24 Hrs Security &amp; Great Amenities. Steps To North York Central Library, Shopping, Dinning , Etc...Walking Distance To All You Need! All Existing: Fridge, Stove, B/I Dishwasher, Hood Fan, Washer, Dryer, Window Coverings, Lighting Fixtures. One Parking And One Locker.""",https://www.realmaster.com/en/toronto-on/18-hillcrest-ave/ph204-willowdale-east-TRBC5087290?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"Ph204 18 Hillcrest Ave, Toronto, Ontario, M2N6T5"
3191,18 Yorkville Ave 2303 | Apartment For Sale,C5087011,for sale,Residential Apartment,23,20210118,,,"1,895,000",2,2,0,1200-1399,Sw,Owned18,Owned,1104.66,"Welcome Home To 18 Yorkville Ave. Suite 2303! This Stunning And Fully Renovated Asquith B Model Is Just The Unit You've Been Waiting For! 2 Bedrooms, 2 Bathroom, 1242Sqft Split Plan Loaded With Upgrades &amp; Steam Shower On A High Floor W/ Sw Exposure. Hardwood Floors, Large Terrace, And Floor To Ceiling Windows Make This One Condo You Should Not Miss! Located Right In The Heart Of Yorkville And Just Steps To The Finest Restaurants, Shops, And Public Transit. All Existing Appliances, Washer/Dryer, All Elf's, All Window Coverings. Includes One (1) Underground Parking Spot And One (1) Locker. 8th Floor Includes Large Fitness Room, Party Room, Communal Terrace W/Bbq &amp; 24 Hr Security/Concierge.""",https://www.realmaster.com/en/toronto-on/18-yorkville-ave/2303-annex-TRBC5087011?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"2303 18 Yorkville Ave, Toronto, Ontario, M4W3Y8"
3192,31 Rosedale Rd 304 | Apartment For Sale,C5081220,for sale,Residential Apartment,3,20210111,,,"1,095,000",2,1,0,1000-1199,Se,Exclusive304,Exclusive,1410,"A Stunning Penthouse Suite At Dale Avon - One Of Rosedale's Most Special Locations And Buildings. Perched Among The Treetops, This Two-Bedroom Suite Exudes Sophistication. Perfectly Positioned To Enjoy All Seasons From The South East Views Of The Cityscape And Private Ravine.  Thoughtful Layout With A Renovated Davenport Kitchen, And Expansive Open Concept Living And Dining Room. Large Principal Bedroom With Walk-In Closet, Ensuite, And Custom Office. The Second Bedroom Is Currently Used As A Family Room, But Easily Converts Back. Walk To The Rosedale Subway, Yorkville, Shops And Amenities On Yonge Street. A Tranquil Oasis In The Heart Of The City. No Dogs Allowed.""",https://www.realmaster.com/en/toronto-on/31-rosedale-rd/304-rosedale-moore-park-TRBC5081220?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"304 31 Rosedale Rd, Toronto, Ontario, M4W2P5"
3193,1 Scott St 501 | Apartment For Sale,C5081050,for sale,Residential Apartment,5,20210111,,,"629,000",1,1,0,600-699,E,None,None,377.68,"Wonderful Location, Steps To Union Station, Path, Shopping, St. Lawrence Market. Well Sized 1 Bedroom, Facing East With Treetop Green Views Into The Courtyard. Approx 620 Sq Ft Plus A Generous Balcony Accessed From The Living Room. Freshly Painted, True Hardwood Floors ,Brand New Wool Broadloom In The Bedroom. Closet Organizers Plus Extra Custom Built In Cabinetry. Marble, And Quartz Kitchen And Bath. Beautifully Maintained. Move In Ready With Exceptional Closet Space. Great Amenities In The Building Including Outdoor Pool, Bbq Area, Gym, Library . Concierge. See Attached Floor Plan.""",https://www.realmaster.com/en/toronto-on/1-scott-st/501-waterfront-communities-c8-TRBC5081050?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"501 1 Scott St, Toronto, Ontario, M5E 1A1"
3194,55 Stewart St 111 | Townhouse For Sale,C5079245,for sale,Residential Townhouse,1,20210107,,,"988,000",1,2,1,800-899,N,Owned47,Owned,782.85,"One-Of-A-Kind! Mixed Use Townhouse At The Thompson Hotel Residences, Steps To King St W &amp; Bathurst. This Unique Property Allows You To Live And Work.  The King St W District. A Well Managed Condo Townhouse Comes With 1 Parking Spot &amp; 2 Entrances. Condo Entrance 111-55 Stewart St. No Waiting For Elevators. Access To All Hotel Amenities- Gym, Rooftop Restaurant &amp; Bar. 1 Hotel Undergoing Renovations For A New Hotel Lobby, Bar &amp; More. Stainless Steel Appliances Stove, Refrigerator &amp; Dishwasher, Washer &amp; Dryer, Blinds &amp; Light Fixtures.""",https://www.realmaster.com/en/toronto-on/55-stewart-st/111-waterfront-communities-c1-TRBC5079245?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"111 55 Stewart St, Toronto, Ontario, M5V2V1"
3195,21 Balmuto St 2702 | Apartment For Sale,C5003695,for sale,Residential Apartment,26,20201130,,,"1,080,000",2,2,0,800-899,Se,Owned,Owned,871.82,"Breathtaking Lake City + Southeast View, 10 Ft Ceiling Corner Condo Unit On Bloor In Yorkville! 2 Bedrms-2 Bathrms**Total 839 Sqft **2 Split Bdrms**New Floor**New Glass Of Cooktop**New Sink In Kitchen**Granite Counters**Centre Island**Stainless Steel Applis **Included One Locker &amp; One Parking. 24 Hours Security**Building Amenities On 2nd Flr: Gym, Party Room**World Class Yorkville, U Of T, Restan &amp; Subway , Etc New Glass Of Cooktop, B/I S/S Oven, Newer S/S Dishwasher, S/S Fridge, B/I S/S Microwave, S/S Range Hood, Newer Washer&amp;Dryer, All Existing Windows Coverings &amp; All Elfs, New Flooring. One Locker &amp; One Parking Spot Included.""",https://www.realmaster.com/en/toronto-on/21-balmuto-st/2702-bay-street-corridor-TRBC5003695?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"2702 21 Balmuto St, Toronto, Ontario, M4Y 1W4"
3196,40 Shaver Ave N | House For Sale,W5073381,for sale,Residential House,,20210102,,,"2,560,000",4,5,0,3000-3500,W,,,,"Custom-Built Masterpiece In Toronto's West End. Huge Lot - 50X225 Feet! Potential To Build A Tennis Court Or Swimming Pool. Stunning 3300 Sf Home Plus 1506 Sf Finished Basement Walking Out To A Beautiful Backyard With Mature Fruit Trees And Manicured Grassland. Grand Living, Dining, And Family Room. Stately Family Room With Soaring 15 Feet Ceiling And 2-Storey Windows. 2 Master Ensuites, Jack And Jill Bathroom For The Other 2 Bedrooms. Tarion Warranty. Energy Efficiency Design. State Of The Art Kitchen With Central Island And High-End Appliances- Gas Stove, Fridge, Range Hood, Dishwasher. Washer&amp;Dryer. Gdo. Fully Fenced Backyard. Walking To Wedgewood Jps, Bloorlea Ms.""",https://www.realmaster.com/en/toronto-on/40-shaver-ave-n/islington-city-centre-west-TRBW5073381?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"40 Shaver Ave N, Toronto, Ontario, M9B4N4"
3197,95 Laurelcrest Ave | House For Sale,C5087710,for sale,Residential House,,20210118,,,"2,849,000",4,5,1,,N,,,,"Fantastic Opportunity On The Best Street In Clanton Park! This Newly Built Custom Beauty Sits On The Sth Lot W Premium Frontage Offering Gorgeous Finishes Thru/O Includes Sunken Main Flr Office W/ Hardwd Thru/O All Levels Of The Home &amp; Lrg Living/Dining Rms W/ O/Concept Kitch &amp; Walkthrough Pantry + Eat-In Breakfast Area &amp; Lrg Fam Rm. 2nd Flr Offers Huge Mstr W/ Enormous W/I Closet &amp; Beautifully Appointed Ensuite + Addtnl Lrg Brs &amp; Ensuites.... Bsmt Has Soaring 13' High Ceilings W/ W/O To Yard + Radiant Heated Flring &amp; Guest Suite. Terrific Value In The Neighborhood, Not To Be Missed! Inclusions/Exclusions In Attached.""",https://www.realmaster.com/en/toronto-on/95-laurelcrest-ave/clanton-park-TRBC5087710?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"95 Laurelcrest Ave, Toronto, Ontario, M3H2B2"
3198,84 Glencairn Ave | House For Sale,C5087744,for sale,Residential House,,20210118,,,"7,095,000",4,7,1,,N,,,,"Stunning Executive Home In The Best Location Of Lytton Park. This Almost New Custom Built Beauty Offers The Absolute Best Of Everything W Exquisite Finishes Thru/O Incl: Soaring Ceilings On Upper W/ Main Flr Libr, Lrg Living/Dining Rm + Huge Eat-In Kitch. Open To Fam Rm W/ W/O To Deep B/Y W/ Inground Pool + Cabana. Second Flr Offers Mstr W/ Lavish Ensuite + Lrg His/Hers W/I Closet &amp; Addtnl Baths For All Br's. Bsmt Offrs Rec Rm W/ Heated Flrs &amp; Huge Projector/Screen W/ Wine Cellar, Guest Rm, 3 Car Indr Garage, W/O + Heated Drive&amp;Steps. Two Many Extras To List! Jrr Elem, Lpci, Steps To Yonge, Ttc, Not To Be Missed! Inclusions/Exclusions Attached!""",https://www.realmaster.com/en/toronto-on/84-glencairn-ave/lawrence-park-south-TRBC5087744?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"84 Glencairn Ave, Toronto, Ontario, M4R1M8"
3199,60 Calvington Dr | House For Sale,W4878476,for sale,Residential House,,20200820,,,"2,450,000",5,7,0,3500-5000,N,,,,"Location, Location, Location!! Around 4500 Sq Ft. 5 Bed And 7 Washrooms. Double Kitchen, Big Lot,  All Over Moulding, 3 Fireplaces, 40 Sq Ft Balcony, Top Floor Laundry, Home Office, All Over Pot Lights, Wooden Fence, And Hundreds More To Discover. Newly Built. Close To All Amenities, 401, Hospital, Subway, Etc... S/S Fridge, Stoves, B/I Dishwasher, B/I Microwave, Washer, Dryer, Cac, Cavc, Garage Door Opener.""",https://www.realmaster.com/en/toronto-on/60-calvington-dr/downsview-roding-cfb-TRBW4878476?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=102,"60 Calvington Dr, Toronto, Ontario, M3M2L8"
3200,283 Adelaide Street West 02 | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"1,339,000",3,2,1,1100-1500,SW,,,,"超值楼花转让，著名开发商Pinnacle International在市中心科技区地址283 Adelaide St W建造The PJ condo，40层以上接近顶层西南朝向室内面积1370平尺的3室2卫1书房1厅1储藏间。书房尺寸可做第四卧室，更高租金。户型方正布局合理无浪费空间，包全屋窗帘，预计明年春季入住。周围现房单价均价1200，这套单元仅叫价133.9万，抛去楼层和储藏间，单价仅900多。还等什么？快！快！""",https://www.realmaster.com/en/toronto-on/283-adelaide-street-west/02-RM1-37095?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"02 283 Adelaide Street West, Toronto, Ontario, M5V 2E2"
3201,252 Newton Dr | House For Sale,C5101835,for sale,Residential House,,20210202,,,"3,280,000",4,7,2,3500-5000,N,,,,"One-Of-A-Kind Brand Custom Built Nested In The Heart Of North York! Beautiful Lay Out,Expertly Crafted&amp;Lavishly Spent! 5900 Sqft Of Luxury Living, Chef Inspired Kitchen W/Top Of Line Appliances+Gas Cooktop+Island With Breakfast Area, Timeless &amp; Elegant Natural Stone Ext. Extensive Millwork T/O. Marble Flrs. Full Panelled Wall,Layerd Moulding.Priv. Mbdr Boasts Lux 6Pc Ens &amp; Walk-In.4 Large Ensuit At 2nd Level. Walk-Up L/L, Wet Bar W/ Wine Rm. S/S Appliances, Pantry W/Stove, Cameras, Coffered Ceiling, 2 Gas Fireplaces, 2 Skylights, Garage To The Main Floor, Lights Fixture, High Ceiling At Main And Second Floor.""",https://www.realmaster.com/en/toronto-on/252-newton-dr/newtonbrook-east-TRBC5101835?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"252 Newton Dr, Toronto, Ontario, M2M2P4"
3202,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"5 Northtown Way, Toronto, Ontario, M2N7A1"
3203,25 Bamboo Grve | House For Sale,C4987913,for sale,Residential House,,20201112,,,"2,880,000",4,4,0,,S,,,,"Perfectly Renovated Contemporary Family Home In Most Desirable Location In The Heart Of Denlow. Stunning Sunken Living Rm With Marble Flrs &amp; Floor To Ceiling Stone Fireplace. Dark Hardwood Flrs On Main Flr. Newer Designer Kitchen With Top Of The Line Appliances. Open Concept Family Rm &amp; Lovely Breakfast Area/Solarium With Walk Out To Garden. Renovated Bathrooms With Limestone &amp; Marble. Newer Appliances: Fridge, Gas Stove, Rangehood, Microwave, Dishwasher. Washer, Dryer. Inground Sprinkler System. Schools: Denlow Ps, Windfileds Jr High, York Mills Ci. Steps To Denlow School &amp; Banbury Community Centre.""",https://www.realmaster.com/en/toronto-on/25-bamboo-grve/banbury-don-mills-TRBC4987913?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"25 Bamboo Grve, Toronto, Ontario, M3B2C6"
3204,256 Doris Ave Uph05 | Apartment For Sale,C5100200,for sale,Residential Apartment,20,20210201,,,"778,000",2,2,0,900-999,E,Owned14,Owned,936.54,"Penhouse!!!Breathtaking Unobstructed View In The Heart Of Willowdale East.One Of The Best School Zone (Mckee Ps, Cummer Valley Ms, &amp; Earl Haig). Brand New Kitchen, Brand New Ss Appliances, All New Light Fixtures. Spacious Bedrooms. Master Bedroom With Ensuite. Walking Distance To Subway And Public Transit. Close To Shopping And Services. Utilities Included In Condo Fee. Engineered Hardwood Flooring Throughout The Unit. Includes All Electric Light Fixtures And Stainless Steel Appliances. Aone Locker &amp; One Parking Included""",https://www.realmaster.com/en/toronto-on/256-doris-ave/uph05-willowdale-east-TRBC5100200?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"Uph05 256 Doris Ave, Toronto, Ontario, M2N6X8"
3205,96 Fifeshire Rd 204 | Apartment For Sale,C5095727,for sale,Residential Apartment,2,20210126,,,"949,900",2,2,0,1400-1599,W,Owned,Exclusive,1368,"Almost 1500 Sf Split Bedroom Layout In A Quiet Low Rise Boutique Building. Prestigious And Convenient Area, Near 401 And Bayview Village. Spectacularly Renovated With Exquisite High End Finishes Throughout In 2015. Quiet Building With Beautiful Landscaped Gardens, Newly Renovated Party Room/Exercise Room/Gym &amp; Sauna. Custom Modex Kitchen With Integrated Liebherr Fridge, Bosch Dishwasher, And Panasonic Microwave. Kitchen Aid Stove. He Washer/Dryer. 2 Balcony's. Parking &amp; Locker. Wonderful On-Site Management.""",https://www.realmaster.com/en/toronto-on/96-fifeshire-rd/204-st-andrew-windfields-TRBC5095727?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"204 96 Fifeshire Rd, Toronto, Ontario, M2L2X9"
3206,55 Scollard St 501 | Apartment For Sale,C5095694,for sale,Residential Apartment,5,20210127,,,"2,688,000",1,2,1,1200-1399,Nw,Owned97,Owned,1866.91,"Stunning Four Seasons Hotel Private Residence. A World Class Address In Yorkville With Unprecedented Amenities &amp; White Glove Service. Gorgeous 1 Bdrm + Den/Office Corner Suite. Enormous Master Bedroom, Walk-In Closet &amp; 5-Piece Marble Ensuite. Architecturally Designed Custom Wall Unit. Designer Decor + Downsview Kitchen. Simply The Ideal Place To Call Home For The Executive Wanting Luxury, Convenience, Hotel Amenities And A Home Office All Wrapped Into One! Inclusions: All Miele &amp; Subzero Appls, Stackable W&amp;D, Custom Drapery, California Closets, All Elfs, Locker, Parking. Elte Furniture Available To Purchase To Make This A Complete Turn-Key Opportunity. Excl: Master Chandelier, Bar Fridge""",https://www.realmaster.com/en/toronto-on/55-scollard-st/501-annex-TRBC5095694?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"501 55 Scollard St, Toronto, Ontario, M5R0A1"
3207,20 Tubman Ave 1104 | Apartment For Sale,C5094063,for sale,Residential Apartment,11,20210125,,,"747,500",2,2,0,700-799,Ne,Owned45,Owned,468,"By Daniels Custom-Designed 2Br &amp; 2Wr Corner Unit, Toronto Downtown, Across Fr The Aquatic Center, Regent Park Athletic Grounds, Paintbox Bistro, Shoppers Drug Mart, Ttc,Subway, Close To Qew &amp; Dvp. 24 Hrs Concierge, Contemporary Kitchen Cabinetry, Quartz Counter Top, High Speed Elevators, Huge Balcony. Tenant Until Nov 31, 2021, (Tenant Pays $2200/Mo+Utility) Excellent  Income Property. European Style S.S Apps,Fridge,Glass Cooktop,B/I Oven, Dishwasher, Microwave,Front Loading Stalked Washer/Dryer,Quartz Counter Top/Island, Gym,Bbq,Theater,Study Room,Rock Climbing,Craft Room,Guest Suites,Rooftop &amp; More.Lots Of Sun Light.""",https://www.realmaster.com/en/toronto-on/20-tubman-ave/1104-regent-park-TRBC5094063?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1104 20 Tubman Ave, Toronto, Ontario, M5A0M5"
3208,120 Dallimore Cir 715 | Apartment For Sale,C5093309,for sale,Residential Apartment,7,20210125,,,"489,999",1,1,1,600-699,S,Owned9-P2,Owned,589.24,"Bright &amp; Spacious One Bedroom Plus Den With Two Walkouts To Private Balcony! South Facing City Views. Open Concept Living Room &amp; Dining Room With Home Entertainment System &amp; Built-In Surround Sound. Separate Den/Office Area With Closet &amp; Shelving Unit. The Kitchen Features Granite Countertops, Updated Appliances &amp; A Breakfast Bar. Large Master Bedroom With Double Closets &amp; W/Out To Balcony. A Pleasure To Show. Very Close To Dvp &amp; Public Transit! All Appliances (New Fridge, Stove/Oven, New Built-In Microwave, New Built-In Dishwasher, Stacked Washer &amp; Dryer), Home Entertainment System &amp; Surround Speakers, Shelving Unit In The Den, All Electrical Light Fixtures &amp; Window Coverings.""",https://www.realmaster.com/en/toronto-on/120-dallimore-cir/715-banbury-don-mills-TRBC5093309?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"715 120 Dallimore Cir, Toronto, Ontario, M3C4J1"
3209,5444 Yonge St 1909 | Apartment For Sale,C5091956,for sale,Residential Apartment,18,20210120,,,"779,900",1,2,1,1400-1599,Nw,Owned152Owned153,Ensuite+Owned,1214.81,"Luxury Condo Living By Tridel! Gracious, Spacious Condo In The Heart Of North York. Full Amenities. Well Maintained Building. Courteous And Accommodating Staff. 2 Parking Spaces, Huge Locker(10Ft By 18Ft Room), Both Outdoor And Indoor Swimming Pools, Tennis Courts, Squash Court, Party Room, Gym, Sauna, Jacuzzi, Putting Green, Ping Pong, Guest Suites, Security, Ample Visitor Parking And More. Steps To Finch Subway Station And Yonge Street Amenities. Fridge, Stove, Dishwasher, Exhaust Hood, Clothes Washer And Dryer. All Existing Light Fixtures. All Window Coverings, 2 Underground Parking Spaces, External Locker Is A Separate Room 10 Ft By 18 Ft On P1.""",https://www.realmaster.com/en/toronto-on/5444-yonge-st/1909-willowdale-west-TRBC5091956?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1909 5444 Yonge St, Toronto, Ontario, M2N6J4"
3210,89 Mcgill St 1611 | Apartment For Sale,C5088885,for sale,Residential Apartment,15,20210119,,,"839,000",2,2,0,700-799,Sw,None,None,561.64,"Bright And Sunlit 2+2 Corner Unit In The Brand New Alter Building, Unobstructed South View.  Prime Location Steps To College Subway, Ryerson University, U Of T, St. Michael Hospital, Dundas Square.  Amenities, 24 Hrs Security, Outdoor Pool, Sauna, Gym, Party Room &amp; Ample Visitor Parking. All Elfs, Existing Window Covers, Stainless Steel Fridge, Stove, Microwave, Dishwasher &amp; White Stack-Able Washer And Dryer.""",https://www.realmaster.com/en/toronto-on/89-mcgill-st/1611-church-yonge-corridor-TRBC5088885?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=92,"1611 89 Mcgill St, Toronto, Ontario, M5B1H5"
